kod_kreskowy;nazwa_produktu;cena;kod_produktu;ilość;dostępność
5900000000000;"Dziurkacz ""Łabędź"" - 16mm";8,96;CO16.163;188;
5900000000000;"Dziurkacz ""Łoś"" - 32mm";19,98;EO32.049;56;
;"Dziurkacz ""Medium"" wózek";2,44;1828-PU7;0;WYCOFANY
5900000000000;"Dziurkacz ""Misiu"" - 25mm";10,97;CO25.034;27;
;"Dziurkacz ""Motyl""";11,2;Y163.003;0;
5900000000000;"Dziurkacz ""Motyl"" - 16mm";8,96;CO16.125;0;
5900000000000;"Dziurkacz ""Motyl"" - 25mm";10,97;CO25.028;0;
;"Dziurkacz ""Motyl-2""";14,9;Y179.005;0;
5900000000000;"Dziurkacz ""Motyl-3""";14,9;Y180.001;38;WYCOFANY
5900000000000;"Dziurkacz ""Nuta"" - 16mm";8,96;CO16.060 ;177;
5900000000000;"Dziurkacz ""Nuty"" - 25mm";10,97;CO25.168;43;
5900000000000;"Dziurkacz ""Ostrokrzew""";11,2;Y163.008;0;WYCOFANY
5900000000000;"Dziurkacz ""Ostrokrzew"" - 16mm";8,96;CO16.145;237;
5900000000000;"Dziurkacz ""Ostrokrzew"" - 25mm";10,97;CO25.035;67;
;"Dziurkacz ""Ostrokrzew-2""";14,9;Y179.004;0;
;"Dziurkacz ""Płatek Śniegu""";14,9;Y179.003;0;
5900000000000;"Dziurkacz ""Płatek śniegu"" - 16mm";8,96;CO16.168;0;
5900000000000;"Dziurkacz ""Płatek śniegu"" - 25mm";10,97;CO25.006;0;
5900000000000;"Dziurkacz ""Płatek śniegu-2"" - 16mm";6,89;CO16.270;0;
5900000000000;"Dziurkacz ""Rączka"" - 16mm";8,96;CO16.161;231;
5900000000000;"Dziurkacz ""Renifer"" - 32mm";19,98;EO32.027;69;
;"Dziurkacz ""Rozeta w kole""";12,9;Y107.002;0;
;"Dziurkacz ""Serce""";11,2;Y163.010;0;WYCOFANY
5900000000000;"Dziurkacz ""Serce"" - 16mm";8,96;CO16.190;0;
5900000000000;"Dziurkacz ""Serce"" - 25mm";10,97;CO25.081;0;
;"Dziurkacz ""Słonecznik w kole""";12,9;Y107.001;0;
;"Dziurkacz ""Słonecznik""";14,9;Y179.002;0;
5900000000000;"Dziurkacz ""Słońce"" - 16mm";8,96;CO16.135;105;
5900000000000;"Dziurkacz ""Słońce"" - 25mm";10,97;CO25.049;0;
5900000000000;"Dziurkacz ""Słońce-2"" - 25mm";10,97;CO25.162;192;
5900000000000;"Dziurkacz ""Sowa"" - 32mm";19,98;EO32.029;64;
5900000000000;"Dziurkacz ""Stokrotka"" - 16mm";8,96;CO16.162;0;
5900000000000;"Dziurkacz ""Stokrotki""";14,9;Y163.013;13;WYCOFANY
;"Dziurkacz ""Śnieżynka""";11,2;Y163.014;0;
5900000000000;"Dziurkacz ""Śnieżynka"" - 25mm";10,97;CO25.007;0;
5900000000000;"Dziurkacz ""Śnieżynka-2"" - 16mm";8,96;CO16.259;0;
5900000000000;"Dziurkacz ""Śnieżynka-2"" - 25mm";10,97;CO25.062;0;
5900000000000;"Dziurkacz ""Śnieżynka-3"" - 16mm";8,96;CO16.268;0;
5900000000000;"Dziurkacz ""Śnieżynka-4"" - 16mm";8,96;CO16.269;0;
5900000000000;"Dziurkacz ""Świeczka w ramce""";15,4;Y128.001;12;WYCOFANY
;"Dziurkacz ""Trzy Kwiaty""";11,2;Y163.007;0;
5900000000000;"Dziurkacz ""Tulipan"" - 16mm";8,96;CO16.020 ;39;
5900000000000;"Dziurkacz ""Tulipan"" - 25mm";10,97;CO25.001;0;
5900000000000;"Dziurkacz ""Tulipany"" - 32mm";19,98;EO32.043;136;
5900000000000;"Dziurkacz ""Ważka""";14,9;Y180.002;69;WYCOFANY
5900000000000;"Dziurkacz ""Wiśnie"" - 16mm";8,96;CO16.153;0;
5900000000000;"Dziurkacz ""Zajączek"" - 16mm";6,89;CO16.336;0;
5900000000000;"Dziurkacz ""Znaczek""";14,9;Y179.010;0;WYCOFANY
8710000000000;Dziurkacz Cart-Us duży, Dwa serca;7,2;21-12055 146;0;
8710000000000;Dziurkacz Cart-Us duży, Kółko 18mm;7,2;21-12055 156;0;WYCOFANY
8710000000000;Dziurkacz Cart-Us duży, Kółko 22mm;7,2;21-12055 157;0;WYCOFANY
8710000000000;Dziurkacz Cart-Us duży, Kwadrat 16mm;7,2;21-12055 101;0;WYCOFANY
8710000000000;Dziurkacz Cart-Us duży, Renifer;7,2;21-12055 161;0;WYCOFANY
8710000000000;Dziurkacz Cart-Us duży, Stopa;7,2;21-12055 110;0;
8710000000000;Dziurkacz Cart-Us duży, Śnieżynka;7,2;21-12055 119;0;WYCOFANY
8710000000000;Dziurkacz Cart-Us duży, Zając;7,2;21-12055 132;0;
8710000000000;Dziurkacz Cart-Us średni, Aniołek;4,5;21-12055 023;0;WYCOFANY
8710000000000;Dziurkacz Cart-Us średni, Choinka z gwiazdką;4,5;21-12055 036;0;WYCOFANY
8710000000000;Dziurkacz Cart-Us średni, Koniczynka;4,5;21-12055 005;0;WYCOFANY
8710000000000;Dziurkacz Cart-Us średni, Motyl;4,5;21-12055 013;0;
8710000000000;Dziurkacz Cart-Us średni, Śnieżynka;4,5;21-12055 017;0;WYCOFANY
8710000000000;Dziurkacz Cart-Us XL, Kwadrat 26mm;8,95;21-12055 201;0;
8710000000000;Dziurkacz Cart-Us XL, Kwadrat 36mm;13,45;21-12055 301;0;
8710000000000;Dziurkacz Cart-Us XL, Serce 48mm;17,95;21-12055 315;0;WYCOFANY
;Dziurkacz Colour Code, biały;3,24;10-20650 00;0;
4000000000000;Dziurkacz Colour Code, fioletowy;24,3;10-20627 60;0;
4000000000000;Dziurkacz Colour Code, niebieski;24,3;10-20627 32;0;WYCOFANY
4000000000000;Dziurkacz Colour Code, pink;24,3;10-20627 26;0;
;Dziurkacz Colour Code, pomarańczowy;3,24;10-20650 42;0;
;Dziurkacz Colour Code, srebrny;4,23;10-20650 92;0;
4000000000000;Dziurkacz Colour Code, zielony;42,2;10-20627 52;0;
4000000000000;Dziurkacz do segregatora Colour Code, czarny;4,23;10-20650 90;0;
4000000000000;Dziurkacz do segregatora Colour Code, fioletowy;4,23;10-20650 60;0;
4000000000000;Dziurkacz do segregatora Colour Code, niebieski;4,23;10-20650 32;0;WYCOFANY
4000000000000;Dziurkacz do segregatora Colour Code, pink;4,23;10-20650 26;0;
4000000000000;Dziurkacz do segregatora Colour Code, zielony;4,23;10-20650 52;0;
;Dziurkacz do segregatora Reverse;4,26;10-20650 15;0;WYCOFANY
4000000000000;Dziurkacz do segregatora, 4 dziurki;6,75;10-20651;0;
4010000000000;Dziurkacz duży, Anioł;16,9;20-36875 15;16;
4010000000000;Dziurkacz duży, Anioł;16,9;20-36877 09;12;
4010000000000;Dziurkacz duży, Choinka;16,9;20-36875 14;17;
4010000000000;Dziurkacz duży, Choinka;16,9;20-36875 46;6;
4010000000000;Dziurkacz duży, Choinka z gwiazdką;16,9;20-36875 10;14;
;Dziurkacz duży, Cztery serduszka;10,53;20-36875 07;0;
4010000000000;Dziurkacz duży, Ćma;16,9;20-36877 10;8;
;Dziurkacz duży, Dino;2,44;E-40053;0;
4010000000000;Dziurkacz duży, Dwa serca;16,9;20-36875 29;8;
4010000000000;Dziurkacz duży, Gołąb;16,9;20-36877 11;6;
4010000000000;Dziurkacz duży, Gołąbek 3D;16,9;20-36875 25;5;WYCOFANY
;Dziurkacz duży, Gwiazda;8,6;E-40054;0;
4010000000000;Dziurkacz duży, Gwiazda 3D;16,9;20-36875 36;23;
4010000000000;Dziurkacz duży, Gwiazdka;16,9;20-36875 03;3;
4010000000000;Dziurkacz duży, Jabłko;16,9;20-36877 01;14;
4010000000000;Dziurkacz duży, Jelonek;16,9;20-36877 06;3;
4010000000000;Dziurkacz duży, Jeż;16,9;20-36877 08;7;
4010000000000;Dziurkacz duży, Koniczynka;16,9;20-36877 13;11;
4010000000000;Dziurkacz duży, Koniczynka 3D;16,9;20-36875 35;7;
4010000000000;Dziurkacz duży, Korona;16,9;20-36875 32;4;
4010000000000;Dziurkacz duży, Kółko 19 mm;16,9;20-36875 20;5;
4010000000000;Dziurkacz duży, Kółko 22 mm;16,9;20-36875 21;5;
4010000000000;Dziurkacz duży, Kółko 26 mm;16,9;20-36875 39;7;
4010000000000;Dziurkacz duży, Kółko z falbanką;16,9;20-36875 43;1;
;Dziurkacz duży, Krówka;2,44;E-40057;0;
4010000000000;Dziurkacz duży, Krzyż;16,9;20-36875 11;3;
4010000000000;Dziurkacz duży, Kwiat;16,9;20-36875 02;4;
4010000000000;Dziurkacz duży, Kwiat;16,9;20-36875 09;9;
4010000000000;Dziurkacz duży, Kwiat;16,9;20-36875 42;4;
4010000000000;Dziurkacz duży, Kwiat 3D;16,9;20-36875 26;4;
4010000000000;Dziurkacz duży, Kwiatek;16,9;20-36877 02;9;
4010000000000;Dziurkacz duży, Liść klonu;16,9;20-36875 04;7;
4010000000000;Dziurkacz duży, Motyl;16,9;20-36875 19;9;
4010000000000;Dziurkacz duży, Motyl;16,9;20-36875 23;9;
4010000000000;Dziurkacz duży, Motyl;16,9;20-36875 45;4;
4010000000000;Dziurkacz duży, Motyl 3D;16,9;20-36875 27;8;
4010000000000;Dziurkacz duży, Nuta;16,9;20-36875 18;4;
4010000000000;Dziurkacz duży, Proporzec;16,9;20-36877 12;10;
4010000000000;Dziurkacz duży, Ptaszek;16,9;20-36877 03;8;
4010000000000;Dziurkacz duży, Puzzle;16,9;20-36875 40;1;
4010000000000;Dziurkacz duży, Renifer;16,9;20-36875 12;15;
4010000000000;Dziurkacz duży, Renifer 3D;16,9;20-36875 37;77;WYCOFANY
4010000000000;Dziurkacz duży, Róża;16,9;20-36875 33;5;
4010000000000;Dziurkacz duży, Ryba;16,9;20-36875 28;3;
4010000000000;Dziurkacz duży, Serce;16,9;20-36875 01;13;
4010000000000;Dziurkacz duży, Serce;16,9;20-36875 31;7;
4010000000000;Dziurkacz duży, Serce chude;16,9;20-36875 22;12;
4010000000000;Dziurkacz duży, Serduszko;16,9;20-36877 04;7;
4010000000000;Dziurkacz duży, Słonecznik;16,9;20-36875 30;11;
4010000000000;Dziurkacz duży, Słońce;16,9;20-36875 06;6;
4010000000000;Dziurkacz duży, Sowa;16,9;20-36877 05;3;
;Dziurkacz duży, Spirala;2,44;E-40052;0;
4010000000000;Dziurkacz duży, Stokrotka;16,9;20-36875 00;6;
4010000000000;Dziurkacz duży, Stopa;16,9;20-36875 17;5;
;Dziurkacz duży, Stopa;8,6;E-40196;0;
4010000000000;Dziurkacz duży, Stópki;16,9;20-36875 05;4;
4010000000000;Dziurkacz duży, Śnieżynka;16,9;20-36875 08;11;
4010000000000;Dziurkacz duży, Śnieżynka;16,9;20-36875 16;5;
4010000000000;Dziurkacz duży, Śnieżynka;16,9;20-36875 44;4;
4010000000000;Dziurkacz duży, Śnieżynka 2;16,9;20-36875 13;9;
4010000000000;Dziurkacz duży, Śnieżynka 3D;16,9;20-36875 38;13;
4010000000000;Dziurkacz duży, Wiewiórka;16,9;20-36877 07;4;
4010000000000;Dziurkacz duży, Zając;16,9;20-36875 41;16;
4000000000000;Dziurkacz Fala biało-czarny;21,83;10-20630;0;
4010000000000;Dziurkacz Flexi, Anioł;54,8;20-36877 69;0;
4010000000000;Dziurkacz Flexi, Choinka z gwiazdką;54,8;20-36877 68;0;
4010000000000;Dziurkacz Flexi, Gwiazda;54,8;20-36877 60;1;
4010000000000;Dziurkacz Flexi, Gwiazdki;54,8;20-36877 62;2;
4010000000000;Dziurkacz Flexi, Jemioła;54,8;20-36877 73;2;
4010000000000;Dziurkacz Flexi, Koniczynki;54,8;20-36877 70;1;
4010000000000;Dziurkacz Flexi, Kwiatki;54,8;20-36877 66;2;
4010000000000;Dziurkacz Flexi, Motyl;54,8;20-36877 64;2;
4010000000000;Dziurkacz Flexi, Motylki;54,8;20-36877 67;2;
4010000000000;Dziurkacz Flexi, Serce;54,8;20-36877 63;2;
4010000000000;Dziurkacz Flexi, Słońce;50,5;20-36877 65;9;WYCOFANY
4010000000000;Dziurkacz Flexi, Śnieżynka;54,8;20-36877 61;2;
4010000000000;Dziurkacz Flexi, Śnieżynki;54,8;20-36877 72;2;
;Dziurkacz maxi z długim ramieniem i miarką, Kwadrat;2,44;E-40144;0;
;"Dziurkacz Mini ""Delfin"" - Auto";1,63;713-68;0;
;"Dziurkacz Mini ""Delfin"" - Dziewczynka";1,63;713-79;0;WYCOFANY
5900000000000;"Dziurkacz Mini ""Delfin"" - Helikopter";1,63;713-31;55;WYCOFANY
5900000000000;"Dziurkacz Mini ""Delfin"" - Kangur";1,63;713-44;80;WYCOFANY
;"Dziurkacz Mini ""Delfin"" - Kogut";1,63;713-121;0;
5900000000000;"Dziurkacz Mini ""Delfin"" - Konik";1,63;713-80;0;WYCOFANY
5900000000000;"Dziurkacz Mini ""Delfin"" - Księżyc";1,63;713-9;40;WYCOFANY
5900000000000;"Dziurkacz Mini ""Delfin"" - Liść";1,63;713-112;0;WYCOFANY
;"Dziurkacz Mini ""Delfin"" - Liść klonu";1,63;713-13;0;WYCOFANY
5900000000000;"Dziurkacz Mini ""Delfin"" - Lokomotywa";1,63;713-69;13;WYCOFANY
5900000000000;"Dziurkacz Mini ""Delfin"" - Nietoperz";1,63;713-19;0;WYCOFANY
;"Dziurkacz Mini ""Delfin"" - Pająk";1,63;713-34;0;
;"Dziurkacz Mini ""Delfin"" - Piesek";1,63;713-62;0;
5900000000000;"Dziurkacz Mini ""Delfin"" - Samolot";1,63;713-21;0;WYCOFANY
;"Dziurkacz Mini ""Delfin"" - Ślimak";1,63;713-114;0;
5900000000000;"Dziurkacz Mini ""Delfin"" - Wiatraczek";1,63;713-78;0;WYCOFANY
5900000000000;"Dziurkacz Mini ""Delfin"" - Wielbłąd";1,63;713-33;57;WYCOFANY
5900000000000;"Dziurkacz Mini ""Delfin"" - Wózek";1,63;713-116;0;WYCOFANY
5900000000000;"Dziurkacz Mini ""Delfin"" - Żaglówka";1,63;713-48;46;WYCOFANY
5900000000000;"Dziurkacz Mini ""Delfin"" - Żółw";1,63;713-118;33;WYCOFANY
4010000000000;Dziurkacz mini breloczek;7,3;20-36876 80;0;
4010000000000;Dziurkacz mini breloczek Święta;7,3;20-36876 81;0;
4010000000000;Dziurkacz mini breloczek, Choinka;7,3;20-36876 89;11;
4010000000000;Dziurkacz mini breloczek, Gwiazdka;7,3;20-36876 86;11;
4010000000000;Dziurkacz mini breloczek, Koniczynka;7,3;20-36876 84;4;
4010000000000;Dziurkacz mini breloczek, Motylek;7,3;20-36876 85;15;
4010000000000;Dziurkacz mini breloczek, Renifer;7,3;20-36876 88;8;
4010000000000;Dziurkacz mini breloczek, Serduszko;7,3;20-36876 82;6;
4010000000000;Dziurkacz mini breloczek, Stokrotka;7,3;20-36876 83;10;
4010000000000;Dziurkacz mini breloczek, Śnieżynka;7,3;20-36876 87;8;
;Dziurkacz mini, Aniołek;1,63;E-40011;0;
;Dziurkacz mini, Balon;1,63;E-40089;0;
;Dziurkacz mini, Delfin;1,63;E-40021;0;
;Dziurkacz mini, Dino;1,63;E-40007;0;
4030000000000;Dziurkacz mini, Gąsienica;1,63;E-40015;0;WYCOFANY
;Dziurkacz mini, Konik;1,63;E-40020;0;
4030000000000;Dziurkacz mini, Księżyc;1,63;E-40009;0;
;Dziurkacz mini, Ptak;4;E-40091;0;
;"Dziurkacz narożnik duży ""Kwiatek""";12,9;Y166.001;0;
;"Dziurkacz narożnik duży ""Ornament""";12,9;Y166.002;0;
;"Dziurkacz narożnik mały ""Dzwoneczek""";11,9;Y177.003;0;
;"Dziurkacz narożnik mały ""Kwiatek""";11,9;Y177.001;0;
;"Dziurkacz narożnik mały ""Zawijas""";11,9;Y177.004;0;
4010000000000;Dziurkacz narożnik zaokrąglony;18,5;20-36875 70;3;
4010000000000;Dziurkacz narożnik, Serduszko;18,5;20-36875 72;6;
4010000000000;Dziurkacz narożnik, Tulipan;18,5;20-36875 73;11;WYCOFANY
4010000000000;Dziurkacz narożnik, Wachlarz;18,5;20-36875 71;2;
;Dziurkacz narożnik, Wz2;2,44;E-40064;0;
;Dziurkacz narożnik, Wz4;2,44;E-40066;0;
4010000000000;Dziurkacz narożnikowy, wielofunkcyjny;46,1;20-36877 50;2;
;Dziurkacz Ornamentowy;2,44;11604-6003;0;
;Dziurkacz Ornamentowy, Kwiatek;9,8;11604-7004;0;
;Dziurkacz Ornamentowy, Motyl;2,44;11604-6001;0;
;Dziurkacz Ornamentowy, Motyw kwiatowy;2,44;11604-6004;0;
;Dziurkacz Ornamentowy, Tulipan;2,44;11604-7002;0;
;Dziurkacz Ornamentowy, Wiatraczek;9,8;11604-6008;0;
;Dziurkacz ozdobny;2,99;109050;0;WYCOFANY
;Dziurkacz ozdobny;2,99;109067;0;WYCOFANY
;Dziurkacz ozdobny;2,99;109074;0;WYCOFANY
;Dziurkacz ozdobny;2,99;109111;0;WYCOFANY
5900000000000;Dziurkacz ozdobny;2,99;1431-39;6;WYCOFANY
;Dziurkacz ozdobny;2,99;E-40003;0;WYCOFANY
;Dziurkacz ozdobny;2,99;E-40006;0;WYCOFANY
;Dziurkacz ozdobny;2,99;E-40050;0;WYCOFANY
;Dziurkacz ozdobny;2,99;E-40077;0;WYCOFANY
;Dziurkacz ozdobny;2,99;E-40087;0;WYCOFANY
;Dziurkacz ozdobny;2,99;E-40101;0;WYCOFANY
;Dziurkacz ozdobny;2,99;E-40135;0;WYCOFANY
4010000000000;Dziurkacz szlaczek, Aniołki;34,1;20-36874 84;3;
;Dziurkacz szlaczek, Choinki;2,44;1429-31;0;
4010000000000;Dziurkacz szlaczek, Choinki;34,1;20-36874 85;4;WYCOFANY
;Dziurkacz szlaczek, Dzwoneczki;4,06;30-F3;0;
4010000000000;Dziurkacz szlaczek, Gwiazdki;34,1;20-36874 87;0;
;Dziurkacz szlaczek, Gwiazdki z falą;2,44;1429-5;0;
;Dziurkacz szlaczek, Kokardka;2,44;1429-24;0;
;Dziurkacz szlaczek, Kwadraciki;2,44;1429-1;0;
4010000000000;Dziurkacz szlaczek, Kwiatki;34,1;20-36874 81;11;
8710000000000;Dziurkacz szlaczek, Lilie;27,18;21-120560 07;22;WYCOFANY
4010000000000;Dziurkacz szlaczek, Motylki;34,1;20-36874 80;14;
;Dziurkacz szlaczek, Nutki;2,44;1429-2;0;
4010000000000;Dziurkacz szlaczek, Ornamenty;34,1;20-36874 83;12;
;Dziurkacz szlaczek, Pisanki;2,44;1429-47;0;
4010000000000;Dziurkacz szlaczek, Serduszka;34,1;20-36874 82;8;
;Dziurkacz szlaczek, Szarfa;2,44;30-B3;0;
4010000000000;Dziurkacz szlaczek, Śnieżynki;34,1;20-36874 86;3;
;Dziurkacz szlaczek, Trzy gwiazdy;2,44;1429-42;0;
;Dziurkacz Średni - Delfin;2,03;1431-29;0;
;Dziurkacz Średni - Drzewko;2,03;1431-57;0;WYCOFANY
5900000000000;Dziurkacz Średni - Kangur;2,03;1431-74;0;WYCOFANY
5900000000000;Dziurkacz Średni - Konik morski;2,03;1431-22;0;WYCOFANY
5900000000000;Dziurkacz Średni - Korona;2,03;1431-28;17;WYCOFANY
5900000000000;Dziurkacz Średni - Mikołaj;2,03;1431-42;0;WYCOFANY
;Dziurkacz Średni - Miś koala;2,03;1431-68;0;WYCOFANY
5900000000000;Dziurkacz Średni - Palma;2,03;1431-21;15;WYCOFANY
;Dziurkacz Średni - Ptak;2,03;1431-78;0;
5900000000000;Dziurkacz Średni - Ryba;2,03;1431-62;11;WYCOFANY
;Dziurkacz Średni - Stokrotka;2,03;1431-82;0;
;Dziurkacz Średni - Świeczka;2,03;1431-58;0;
;Dziurkacz Średni - Ważka;2,03;1431-31;0;
;Dziurkacz Średni - Wiśnie;2,03;1431-47;0;
5900000000000;Dziurkacz Średni - Żyrafa;2,03;1431-61;32;WYCOFANY
;"Dziurkacz Średni ""Delfin"" - Bałwanek";2,44;1614-36;0;
;"Dziurkacz Średni ""Delfin"" - Choinka";2,44;1614-14;0;
;"Dziurkacz Średni ""Delfin"" - Choinka w kole";2,44;1614-86;0;
;"Dziurkacz Średni ""Delfin"" - Dzwonek";2,44;1614-23;0;
;"Dziurkacz Średni ""Delfin"" - Gwiazdka w kole";2,44;1614-88;0;
;"Dziurkacz Średni ""Delfin"" - Kwiat";6,6;1614-26;0;
;"Dziurkacz Średni ""Delfin"" - Motylek";2,44;1614-125;0;
;"Dziurkacz Średni ""Delfin"" - Żabka";2,44;1614-39;0;
4010000000000;Dziurkacz średni, Anioł;11,1;20-36876 05;12;
4010000000000;Dziurkacz średni, Anioł 3D;10;20-36874 37;0;WYCOFANY
4010000000000;Dziurkacz średni, Aniołek;11,1;20-36874 41;14;
;Dziurkacz średni, Aniołek;5,2;E-40032;0;
;Dziurkacz średni, Balon;2,03;E-40098;0;
4010000000000;Dziurkacz średni, Choinka;11,1;20-36874 39;5;
4010000000000;Dziurkacz średni, Choinka 3D;11,1;20-36874 33;23;
4010000000000;Dziurkacz średni, Choinka szeroka;8,83;20-36874 30;0;WYCOFANY
4010000000000;Dziurkacz średni, Choinka z gwiazdką;11,1;20-36874 35;16;
4010000000000;Dziurkacz średni, Cztery serduszka;8,83;20-36874 27;0;WYCOFANY
4010000000000;Dziurkacz średni, Ćma;11,1;20-36876 06;9;
4010000000000;Dziurkacz średni, Delfin;11,1;20-36874 64;6;
;Dziurkacz średni, Delfin;2,03;E-40095;0;
4010000000000;Dziurkacz średni, Dwa serduszka;11,1;20-36874 51;12;
;Dziurkacz średni, Dzwonek;8,83;20-36874 36;0;
;Dziurkacz średni, Gekon;2,03;E-40046;0;
4010000000000;Dziurkacz średni, Gołąb;11,1;20-36876 07;7;
4010000000000;Dziurkacz średni, Gołąbek 3D;11,1;20-36874 46;10;WYCOFANY
4010000000000;Dziurkacz średni, Gwiazda;11,1;20-36874 23;4;
;Dziurkacz średni, Gwiazdka;2,03;E-40037;0;
4010000000000;Dziurkacz średni, Gwiazdka 3D;11,1;20-36874 31;18;
4010000000000;Dziurkacz średni, Jednorożec;11,1;20-36874 66;7;
4010000000000;Dziurkacz średni, Jelonek;11,1;20-36876 04;3;
4010000000000;Dziurkacz średni, Koniczynka;11,1;20-36876 09;10;
4010000000000;Dziurkacz średni, Koniczynka 3D;11,1;20-36874 57;14;
4010000000000;Dziurkacz średni, Koń;11,1;20-36874 61;6;
4010000000000;Dziurkacz średni, Korona;11,1;20-36874 55;4;
4010000000000;Dziurkacz średni, Kotek;11,1;20-36874 59;6;
4010000000000;Dziurkacz średni, Kółko 15 mm;11,1;20-36874 38;4;
;Dziurkacz średni, Krab;2,03;E-40031;0;
;Dziurkacz średni, Krówka;2,03;E-40033;0;
4010000000000;Dziurkacz średni, Krzyż;11,1;20-36874 45;6;
4010000000000;Dziurkacz średni, Kurczaczek;11,1;20-36876 12;11;
4010000000000;Dziurkacz średni, Kwiat;11,1;20-36874 24;4;
4010000000000;Dziurkacz średni, Kwiat;10,9;20-36874 29;0;WYCOFANY
4010000000000;Dziurkacz średni, Lew;11,1;20-36874 62;4;
4010000000000;Dziurkacz średni, Liść klonu;11,1;20-36874 26;7;
4010000000000;Dziurkacz średni, Motyl 3D;11,1;20-36874 48;7;
4010000000000;Dziurkacz średni, Motylek;11,1;20-36874 43;10;
;Dziurkacz średni, Myszka/Słoń/Kaczka;7,58;20-36876 01;0;WYCOFANY
4010000000000;Dziurkacz średni, Nietoperz;11,1;20-36874 65;6;
4010000000000;Dziurkacz średni, Nutka;11,1;20-36874 40;0;
4010000000000;Dziurkacz średni, Owieczka;11,1;20-36876 10;15;
4010000000000;Dziurkacz średni, Piesek;11,1;20-36874 58;10;
4010000000000;Dziurkacz średni, Róża;11,1;20-36874 56;7;
4010000000000;Dziurkacz średni, Ryba;11,1;20-36874 50;6;
4010000000000;Dziurkacz średni, Serce;11,1;20-36874 21;15;
4010000000000;Dziurkacz średni, Serce;11,1;20-36874 54;4;
4010000000000;Dziurkacz średni, Słonecznik;11,1;20-36874 52;13;
4010000000000;Dziurkacz średni, Słoń;11,1;20-36874 63;5;
4010000000000;Dziurkacz średni, Słońce;11,1;20-36874 25;6;
4010000000000;Dziurkacz średni, Stokrotka;11,1;20-36874 20;4;
4010000000000;Dziurkacz średni, Stópka;11,1;20-36874 44;4;
4010000000000;Dziurkacz średni, Stópki;11,1;20-36874 22;1;
4010000000000;Dziurkacz średni, Śnieżynka;11,1;20-36874 28;15;
4010000000000;Dziurkacz średni, Śnieżynka;11,1;20-36874 34;9;
4010000000000;Dziurkacz średni, Śnieżynka;11,1;20-36874 42;13;
4010000000000;Dziurkacz średni, Śnieżynka;11,1;20-36876 08;0;
4030000000000;Dziurkacz średni, Św. Mikołaj;2,03;E-40039;0;
4010000000000;Dziurkacz średni, Świnka;11,1;20-36876 11;5;
4030000000000;Dziurkacz średni, Tort;2,03;E-40041;0;
;Dziurkacz średni, Ważka;2,03;E-40096;0;
4010000000000;Dziurkacz średni, Wózek;11,1;20-36874 53;6;WYCOFANY
4010000000000;Dziurkacz średni, Zając;11,1;20-36874 60;18;
4030000000000;Dziurkacz średni, Żyrafa;2,03;E-40045;0;WYCOFANY
5900000000000;"Dziurkacz wycinający sylwetkę ""Bombka"" - 25mm";14,28;CO25U.008;0;
5900000000000;"Dziurkacz wycinający sylwetkę ""Choinka"" - 32mm";20,83;EO32U.011;33;
5900000000000;"Dziurkacz wycinający sylwetkę ""Kokarda"" - 25mm";14,28;CO25U.006;168;
5900000000000;"Dziurkacz wycinający sylwetkę ""Motyl"" - 25mm";14,28;CO25U.001;148;
5900000000000;"Dziurkacz wycinający sylwetkę ""Motyl"" - 32mm";20,83;EO32U.015 ;187;
5900000000000;"Dziurkacz wycinający sylwetkę ""Wstążka"" - 32mm";20,83;EO32U.016;186;
4010000000000;Dziurkacz XL, Choinka 38 mm;27,4;20-36875 91;1;
4010000000000;Dziurkacz XL, Gwiazda 35mm;27,4;20-36875 81;1;
4010000000000;Dziurkacz XL, Gwiazda 48 mm;39,8;20-36875 53;2;
